"Keep your eyes open for our special Back to School items and save A LOT!","Keep your eyes open for our special Back to School items and save A LOT!"
"Your design and save your pictures","Your design and save your pictures"
"To save your design and your pictures, we create an account for you. So you can view your pictures and designs at any time even further edit and send friends.","To save your design and your pictures, we create an account for you. So you can view your pictures and designs at any time even further edit and send friends."
"login","login"
"registration","registration"
"continue as a guest","continue as a guest"
"no data is stored","no data is stored"
